index,recommend,content,datetime
21,True,시간을 봐라,2025-07-13 18:06:48
23,True,처음엔 조금 어려운데 하다보면 시간 가는줄 모름,2025-07-13 15:15:01
24,True,재밌는데 너무 오래걸린당,2025-07-13 12:24:14
27,True,타이난 실베스터의 수면가속기,2025-07-13 06:19:03
30,True,성인용 소꿉장난 하지만 매콤하게 매우 재미있다.,2025-07-12 11:42:53
31,True,너무 재밋어요 ㅎㅎ,2025-07-12 08:32:45
33,True,dlc가 사실상 생명수 재미가 말라죽어갈떄 쯤 하나 사면 그냥 바로 살아남,2025-07-12 08:26:03
34,True,말이필요없다,2025-07-12 07:02:36
37,True,말이 필요한가,2025-07-12 05:24:45
38,True,아직 초보라 더 해봐야 하는데 새로운 DLC간 나왔어요!,2025-07-12 00:40:13
39,True,타이난 날 가져요,2025-07-11 23:56:02
40,True,난 분명 2주만 했을 뿐이야... 어째서 72시간인 것이냐...,2025-07-11 22:44:08
41,True,"Throughout the galaxy and millions of planet, your story begins with mere resource and few people. We make stories, we make sorrow. Each day your colony grows and falls by randy events. Fail and be better, and tears for your rim. At the end of the story you will close your chapter with millions of feeling.",2025-07-11 17:40:11
42,True,"일단 다 못 즐겼는데 갓겜 반열에 오르기 충분하다. 프로젝트 좀보이드, 다키스트 던전 둘 다 아주 재밌게 즐겼고 이들을 섞어 둔 느낌.",2025-07-11 15:30:03
45,True,나의 인생겜,2025-07-11 14:08:26
46,True,내인생이 16배속중으로 삭제돼는중,2025-07-11 14:07:14
47,True,당신의 시간이 녹아내린다.,2025-07-11 13:29:32
48,True,스팀 게임 중 1000시간을 넘긴 첫 게임이자 유일한 게임...,2025-07-11 13:11:36
49,True,존잼 처음이면 힘듬,2025-07-11 12:39:07
50,True,dlc 새로 나와서 달립니다 안 사셧다면 사지마세요 당신 인생이 삭제당합니다,2025-07-11 12:14:04
51,True,거지난민들을 받아주었더니 내 집이 불탔습니다,2025-07-11 09:47:10
52,True,노잼 존망겜,2025-07-11 08:23:05
53,True,무인도에 게임 하나를 가져가야 한다면 난 이거를 가져가겠음,2025-07-11 08:01:09
54,True,잼나 잼나,2025-07-11 07:18:41
55,True,하지마세요 5일만에 100시간 찍습니다,2025-07-11 07:15:06
56,True,모드를 추가하면 재미가 3배가 된답니다,2025-07-11 06:52:21
58,True,찍먹해봤는데 나쁘진않음.,2025-07-11 05:16:45
59,True,"나의 사랑, 나의 인생 게임 림월드에서 왕으로 살고싶다",2025-07-11 04:39:11
60,False,"진입장벽이 상당히 높습니다. 저같이 생존게임을 찾다가 들어온 뉴비들이나, 유튜브에서 재밌게 보다가 온사람들에게 직접 해볼만한 게임이 아닙니다. 제일 문제는 방향성 제시가 없다는겁니다. 게임 내에서 듀토리얼을 잠시 조작키 조금 알려주는 정도고, 유튜브에 공략을 찾아보더라도 그냥 뉴비들은 이대로만 하세요. 라는 방식이 많습니다. 편의성도 난이도도 그냥 여러가지를 모드를 통해서 해결하라고 합니다. 네..? 바닐라버전은 그럼 뭐죠..? 껍데기? 이거랑 똑같이 듀토리얼 개판인 게임중에 유명한건 돈스타브가 있습니다. 그래도 그건 내가 배가고파지면 체력이 낮아져서 죽고, 밤이 찾아오면 갑자기 어둠에 맞아서 죽어서 빠르게 내가 어떤걸 해야하는지 직관적으로 알 수 있습니다. 생존게임인걸 모두가 들어서 알고 있기 때문에 듀토리얼이 없더라도 일단 죽었으니까 살아남기 위해 방법을 찾고 빠르게 방향성을 찾고, 먹을걸 구합니다. 그 뒤에 밤에도 안전해지고, 식량을 구하고 나서 생존게임의 구색을 갖추고 난 뒤, 죽지 않게 되면 근데 이제 뭐함? 상태가 됩니다. 거기서 뭘 좀 해보려고 찾거나 하면서 게임의 재미를 붙이죠. 그리고 림월드에 있는 시간설정이나 우선순위 설정, 기지를 짓고 생존을 하며 기지를 관리 제대로 못하면 이유를 알 수 없이 터진다.. 이런건 산소미포함 게임에서도 똑같이 플레이할 수 있습니다. 그 게임 또한 듀토리얼이 개판이지만 내 기지에 무엇이 필요한지, 어떤걸 해야하는지 뭘 지어야하는지 적당히 퀘스트 형식으로 알려줍니다. 여기도 기지가 안정되고나면 이제 뭐함? 상태가 되는데 방향성 제시를 따라가면 최소한 기지의 구색은 갖출 수 있죠. 림월드는? 듀토리얼이 자원줍기, 창고범위, 주거지범위등 지정, 무기줍기, 밥만들기, 연구하는법, 적쳐들어오면 막는법 알려주고 끝납니다. 그뒤에 알아서 살으라고 던져놔요. 고인물들은 이것만 알려주면 다한거지! 생존게임이 원래 그렇잖아? 라고 말하는데.. 아닙니다.. 이것만 알려주면 게임의 재미 못붙여요... 거기다 듀토리얼 중에 어떤건 아무것도 못하게 강제로 딴거 못하게 해놓고 어떤거 짓는건 자유롭게 움직이게 해놔서 딴거 누르거나 수확하거나 하면 듀토리얼 진행안되고.. 둘중 하나만 하세요... 림들의 결격사유와 뭐가 중요한지 직관적이지 않기 때문에 중요한 결격사유는 빼고 진행해야하는데 뉴비는 직관적이지 않으면 뭘 빼야하는지 모릅니다. 나중에 문제가 터졌을때 결격사유때문에 기지 터지는 경우도 나오는데 그때가서 이걸 알게되면 그저 그냥 억울합니다. 과거에는 이정도의 세세한 시스템이 림월드만의 특별한 시스템이였습니다. 하지만 지금은 아니에요. 여러가지 요소의 시스템이 다른 생존게임에 단점을 보완하고 적용되어있습니다. 그러면 볼맛이라도 있냐.. 그것도 아닙니다. 방대한 양의 자유도와 랜덤요소의 시스템을 넣기 위해서인지 그래픽이 단세포 움직이는급입니다. 이런 단세포 움직이는 그래픽에는 팩토리오도 있습니다. 그 게임조차 진입장벽이 높다고 하지만 지금의 게임처럼 방향성을 아예 없애버리진 않았습니다. 찾아보면 찾아볼수록 엄청난 스토리와 다양한 변수를 체험 가능한 시뮬레이션입니다. 취향에 맞으면 중간마다 찾아오는 다양한 변수와, 그 여러가지 상황을 내가 기지를 꾸미고, 설계하며 중간중간마다 찾아오는 다양한 변수를 체험할 수 있다는건 아주 흥미롭습니다. 시간이 지나서 진입장벽이 조금 더 완화된다면 다시 돌아올 의향은 있습니다. 문제는.. 이런 종류의 게임이 계속 하나씩 나와서 더이상 림월드만의 특별한 시스템이 아니게 되고 있다는게 문제겠죠..",2025-07-11 01:47:08
61,True,내 시간을 죽였어!,2025-07-10 15:04:05
62,True,이 게임을 왜 이제서야 알았지 (X) 할 거 많으니까 이제 시작한 게 더 좋을지도 (O) 예전에 진입장벽 못 넘고 라이브러리에 박아뒀었는데 새 dlc 나온다길래 첫 지구 파고 시작했는데 재밌어요 아직 많이 미숙해서 실수로 나무집 홀랑 다 태워 먹고 식량난에 시달리지만 이게 다 추억 아니겠습니까,2025-07-10 14:41:55
63,True,컨셉플하는걸 좋아해서 컨셉잡고 놀다가 질리면 그만둬서 엔딩 본 적은 없지만 재밌음.,2025-07-10 12:40:00
64,True,시간이 없어서 많이 못했는데 재미있네여,2025-07-10 12:05:33
65,True,아직 다 이해 못함 건축만 하면 곤충이 나오고 드랍포트 쳐들어오고... 대충 2000시간 정도 더 하면 질릴 것 같은데 그때 dlc사야지,2025-07-10 11:50:17
66,True,"내 영혼에는 림월드가 흐릅니다. 이 천년도 더 전에, 머나먼 동쪽 동부 잇딘 본이놀에는 아미파의 자매들이 살았습니다. 그들은 온대림을 바닥삼고 내산지를 지붕삼아 살았으며, 기록도 남기지 않고 죽을 때 까지 방랑하며 살았습니다. 우리가 감히 가늠조차 할 수 없는 머나먼 옛날 초월 연결체가 남긴 지도의 조각만이 내 자매들이 말을 타고 용맹히 메카노이드 군락을 누볐음을 알려주고 있습니다. 사실, 그 누구에게도 말하지 않았지만 잠이 든 뒤 나는 아직도 자매들과 나란히 곤륜산의 무영곡을 달립니다. 눈을 감으면 어느덧 내 시야에는 달리는 말갈기와 청동으로 장식된 가죽 고삐가 보입니다. 말에서 떨어지지 않기 위해 고삐를 붙잡으면, 말은 바람을 밟은 듯이 빠르게 나아갑니다. 나와 내 형제들은 곤륜에서 진정으로 자유로울 수 있었습니다. 곤륜은 그 누구도 침범하지 못하는 아미파의 산이었기 때문입니다. 이 세상에서 가장 강한 자들 용사들을 이끌고 세상의 끝까지 달리려 했던 네안데르탈인도 세계를 품었던 제국의 항성군주도 내 자매들의 산 기슭만을 밟아본 채 돌아가야만 했습니다. 그렇게 미친 듯이 달리고 난 뒤 새벽에 잠에서 깨어나면 나의 심장은 아직도 이천년 전의 발굽소리를 흉내내듯 쿵쾅거리고 나의 영혼은 별과 바람이 가득한 그 때로 돌아가게 해달라고 아우성입니다. 하지만 그 잠시동안의 흥분이 끝나면 나는 표현할 수 없는 두려움과 슬픔에 휩싸여 아이처럼 울게 됩니다. 이 천년 전 별을 사랑하고 바람의 자매였으며 황금의 도사였던 내 자매들은 이젠 시간 속에서 풍화되고 말았습니다. 그들이 사라진 것이 너무 슬펐고 사라지고 싶지 않아서 나는 아이처럼 울었습니다. 그 슬픔은, 림월드 1.6 업데이트와 Odyssey DLC로 달랠 수 있었습니다. 여러분, 내 자매들은 아직도 끝없는 굴레 속의 영원을 달립니다. 그들을 구하려면 Odyssey DLC를 선물받아야 합니다. 부디 도와주세요.",2025-07-10 11:49:31
68,True,무한으로 즐겨요 플탐 갓겜,2025-07-09 22:08:16
69,True,그저 갓겜,2025-07-09 19:33:10
70,True,취향이 맞으시면 시간이 삭제됩니다. 조심하세요.,2025-07-09 17:40:21
71,False,"선한 길을 선택할 것인지, 악한 길을 선택할 것인지...그것을 강요하지 않는다고 했지만 결국에는 악한 길이 더 유리하게 설계되어있는 이 게임. 유저들을 도덕적, 윤리적으로 피폐하게 만든다. 이 게임을 한다면 당신은 사탄의 노예가 되어버릴지도 모른다. 독실한 크리스천이거나 크리스천이 아니어도 제정신으로 살고 싶다면 이 게임은 절대 하지 말기를 바란다. 생존게임이라는 탈을 쓴 플레이어의 인간성을 시험하는 게임이다. + 뭐, 그래도 세계관 자체는 매력적이었다.",2025-07-09 14:48:17
72,True,재미있어요,2025-07-09 12:12:51
73,True,재미있어요^^ 퇴근하면 림월드만 하고 있어요,2025-07-09 10:27:15
74,True,"장기, 타이어보다 싸다!",2025-07-09 09:52:24
75,True,타이난 따먹고싶네 진짜,2025-07-09 08:40:11
76,True,자 이제 오디세이는 가면을 벗고 정체를 공개해 주세요!,2025-07-08 20:49:33
77,False,"내 인생 최악의 게임 절대하지마세요 주말 운동, 근무, 약속 다 포기하게됨 몇십시간씩 하다보면 팔이 저려요 개좆망겜 절대하지마세요",2025-07-08 12:54:35
78,True,게임 디자이너 사이코패스 테스트 받아야 함,2025-07-08 12:28:44
79,True,시발 섹스 오디세이 3일 남았다,2025-07-08 09:00:40
80,True,조금 밖에 못해봤는데 재밌네요,2025-07-07 13:49:16
82,True,내가 지금 뭘 하고 있었지? 왜 시간이...?,2025-07-07 11:24:06
83,True,이거 게임 아님,2025-07-06 12:25:19
84,True,이제 700시간을 넘었지만 아직 엔딩을 못봤습니다,2025-07-06 09:23:11
85,True,모드가 다하네,2025-07-06 08:24:37
86,True,그냥 완전 쉬운 모드로 60시간만에 겨우 우주선 엔딩봄 그다음 난이도를 할 예정,2025-07-06 04:31:08
87,True,완전 재밌어용,2025-07-05 15:12:16
88,True,무궁무진한 판타지 샌드박스덕후 그리고 시간 빌게이츠에게 이 게임을 추천합니다,2025-07-05 06:39:55
89,True,뭐지 왜 재밌지?,2025-07-05 04:03:40
90,True,나 뭐했는데 90시간 했냐,2025-07-04 09:21:33
91,True,시간삭제 악마의 게임 이왕살거면 세일떄 dlc 전부 구매하세요,2025-07-04 07:43:47
92,True,"낮은 난이도는 평화로운 림들이 만드는 이야기를 구경하는 재미도 있고,, 높은 난이도는 연속적으로 이어지는 억까를 이겨내는 재미가 있음,, 그리고 여러가지 모드들을 통해 자기가 원하는 이야기를 만들어 낼 수도 있음..",2025-07-04 02:11:19
93,True,비슷한 게임이 참 많이 나왔지만 역시 원조 맛집이 제일 맛있네유,2025-07-03 13:33:41
94,True,내가 살면서 가장 오래한 게임,2025-07-03 13:14:56
95,True,이제 맛은 봤네,2025-07-02 23:27:26
96,True,아직 엔딩본 적 없음.. 바텍구매해서 열심히하는 중. 리뷰들 보고 몇 가지 깨닫고 갑니다~,2025-07-02 17:54:08
98,True,아 재미없다,2025-07-02 12:47:51
99,True,마크보다 재밋음,2025-07-01 15:40:22
100,True,몰컴하기 좋다,2025-07-01 13:30:56
