index,recommend,content,datetime
68,True,음 지리고 레릿고 알파고 서울시립고,2017-01-31 07:17:57
70,True,왜 하고있지.,2017-01-30 13:19:27
71,True,굳이 돈을안질러도게임을 즐기는대 큰 영향은없다 엄청난 노가다만 있을뿐,2017-01-30 06:01:39
73,True,정정말 갓겜입니다. 이걸 안해봤다면 스팀 무료게임을 안한거나 다름없습니다 꼭 하세요 갓 겜입니다,2017-01-29 10:41:44
74,True,해보시면 압니다,2017-01-29 09:45:06
75,True,플레이 타임 22시간 뉴비입니다. 노가다하는 시간만큼 보람있는 게임이네요 ㅎㅎ,2017-01-29 08:28:45
76,True,진짜 이 그래픽 이 퀄리티에 무료라는게 말이안된다,2017-01-29 00:48:51
77,False,레알 노답,2017-01-28 10:27:06
78,False,콜오브듀티 블랙옵스3나 배틀필드4도 돌아가는 컴이 워프레임은 실행을 못하네요 지렷다,2017-01-28 09:08:50
79,True,그냥 저냥 할만함,2017-01-28 05:17:26
80,True,무료 갓겜,2017-01-28 00:08:31
81,True,초보의 진입 장벽이 상당히 높은 게임. 하지만 게임을 이해하기 시작하면 시간 가는줄 모르고 하는 게임..,2017-01-27 11:23:52
82,True,갓노가다겜,2017-01-27 00:13:29
83,True,한번 다운로드 받으면 라이브러리에 남게해주시면 좋겟네요,2017-01-26 13:52:40
84,True,초반 진입장벽이 어려우나 어느정도 게임을 즐기다 보면 재미있게 할수있음,2017-01-26 12:45:16
85,True,찰흙 날아다니는 갓겜,2017-01-26 12:26:42
86,True,god game,2017-01-24 11:24:54
88,True,이거 잼있는거 같아요 조금~ 노동이긴 하지만,2017-01-24 06:40:50
90,True,Farming.,2017-01-22 13:10:15
91,True,무료게임중에서 이런퀄리티가 있을까하는게임 지금까지 해본게임중에서 가장 재미있고 퀄리티 좋은게임이 아닐까 생각인 든다,2017-01-22 09:14:17
93,False,겜멀미진짜 장난아님,2017-01-22 05:01:48
