index,recommend,content,datetime
46,False,술래가 그지같이 불리한게임;; 한두번도 아니고 농락당하고 걍 개빡침 모니터 부실뻔 ㅎ 술래좀 제발 버프 시켜라 ㅠㅠ 밸런스 패지 똑바로좀요,2025-07-06 07:17:36
47,True,어렵지만 재밌음,2025-07-06 05:28:18
48,True,"나는 200시간이지만 생존자들은 2000시간, 1000시간 그래도 이런 데바데라도 사랑해주실 거죠?",2025-07-06 05:05:21
49,True,고페로 관음하는게 재밋음,2025-07-06 03:44:58
50,False,너무하기 힘들어서 팔려고헀느데 3.9시간임,2025-07-05 13:50:44
51,False,"그냥 망겜, 내가 살인마하면 토이스토리 남이 살인마 하면 살인마",2025-07-05 01:29:22
53,True,"와! 매칭보다 플레이가 짧아지는 법! 몸빵하는 애 앞에서 내리는 작집 판자! 교환해줫더니 잠식 먹이는 팀원들! 맞으면서까지 아껴놨더니 걍 내다 버리는 판자! 4발 어그로 끌어도 걸려있는동안 1발을 못버텨서 죽는 팀원들! 버그와 버그! 인종 차별없이 욕하게 되는 팀원! 핑때매 아군에게 붙잡히게 되는 매직! 비싼데 안이쁜 스킨! 스킨에 성능이 결정되는 상황! 마피아 게임부터 (살인마일때)공포게임, (아군 삐지지 않게)미연시, fps. 리듬게임 모든게 한번에! 심심할 틈이 없습니다. 추천드려요.",2025-07-04 14:17:16
54,True,컴퓨터 부시기에 매우 적합한 게임입니다.,2025-07-04 13:24:38
55,True,보이스 있으면 좀 해볼만 하겠다,2025-07-04 09:54:54
56,True,사람보다 몬스터가 더 친절한 게임,2025-07-04 07:56:14
57,True,진짜 설정만큼은 좋아 진짜 좋다고 근데 애들이 차이가 너무 심함 내가 물론 많이 해본 것도 아니지만 살인마로 빨랭도 찍어봤는데 진짜 살인마가 진짜 불리함. 물론 이게 못하는애 하나라도 있으면 2킬정도 꾸역꾸역 할 수 있기야 하겠지만 솔찍히 너스 블라이트 이런거 빼고는 진짜 한 300시간 넘어가는 애들은 못잡겠드라 그리고 퍽도 돈주고 살인마 사서 레벨올려서 얻어야한다는 것도 맘에 안듬. 유료로 겜 팔아놓고 기술들은 돈주고 파는게 이게 맞는건지 비밀상점인지 그거가지고 택도 없어서 진짜 살인마 사는데만 7만원 넘게 쓴듯 그리고 살인마에대한 개발진 생각이 약간 이상한 것 같음. 생존자 퍽은 하나라도 안빠지게 버프하는데 살인마 퍽은 뭐좀 좋다 싶으면 너프하더라 물론 내가 못하는 것 일수도 있지만 일단 게임 자체가 너무 고임. 진짜 졸~~~~~~~`라 잼있긴함 물론 살인마도 가끔 올킬할때 좋긴한데 요즘 그 느낌도 못느끼는중 사는건 좋은데 처음은 어려울 수 있으니까 유튜브 보고 예습먼저 하는 것이 좋을 듯 이게 안좋게 쓰긴 했는데 요즘 그래도 개선중이니까 한번 할인할때 사보고 해보세요 물론 난 더 할꺼긴함. 아 이거왜 애매합니다 버튼 없냐고,2025-07-04 05:47:23
58,True,"버그, 핵 많지만 이만한 게임 없다..",2025-07-03 13:34:22
59,True,아직도 무섭지만 질리지 않고 재밌음.,2025-07-03 13:28:08
60,True,재밌어요. 근데 할거면 생존자만 하세요. 살인마는 너무 스트레스받고 힘들어요 ㅠㅠ 생존자한테 괴롭힘받고 싶은거 아니면 살인마 하지 마세요 ㅠ,2025-07-03 10:05:02
61,True,진짜 레전드 게임 아직 초반이라ㅏ서 재밌는걸 수도 있지만 그래도 짱임 굿굿 개추천,2025-07-03 08:38:17
62,True,나만 아니면 됨,2025-07-03 04:47:30
63,True,우리나라 해녀분들보다 잠수더잘하는 살인마분들 덕분에 게임이 매우 재미있어요 하루 10판한다 치면 8판정도는 잠수매크로 만나는거같구요 많이 살면 잠수매크로 없다던데 아닌거같은데; 살인마가 전구고 전기쏘는소리나는데 아무도전기안맞는다? 무조건 esc누르고나가시는거 추천합니다,2025-07-03 03:36:29
64,True,숨바꼭질 재밌음 스릴넘치고 이제 안하면 어색한 매일해야하는 게임,2025-07-02 18:26:24
65,True,⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⣝⢽⣻⢿⣿⣿⣿ ⣽⣯⣿⣽⣯⣿⣽⣯⣿⣯⣿⣯⣿⣯⣿⣽⣯⣿⣯⣿⣯⣿⣯⣿⣯⣿⣯⣿⣯⣿⣯⣿⣯⣿⣽⣿⣽⣯⡿⡯⡳⣳⣯⣻⡼⡿⡮⣟⣿⣯⣿⣽⡿ ⣟⣷⣟⣷⣟⣷⣟⣷⢿⡾⣷⢿⡾⣷⣟⣷⢿⡾⣷⢿⡾⣷⢿⡾⣷⢿⡾⣷⢿⡾⣷⢿⣾⣻⡾⣷⢿⣾⡹⣪⣾⡺⣟⣿⡯⣿⣿⣟⣿⢿⢾⡷⣟ ⣯⣷⣻⣗⣿⣳⡿⣽⣻⣻⡽⣟⣿⡽⣞⣯⢿⣻⡽⣟⣿⡽⣟⣿⡽⣟⣿⡽⣟⣿⣽⣯⢷⣻⡽⡿⣝⢷⡽⣟⣟⣾⣾⣷⣽⣿⣿⣿⣻⣟⣯⢿⡯ ⣻⣞⡷⣯⢷⡯⣿⢽⡽⣷⣻⡽⣗⣿⢽⡽⣯⢷⣻⡽⣗⣿⢽⢷⣻⡽⣷⣻⡽⣷⣳⣟⣯⢯⢯⢳⣱⣽⢿⢿⣻⣿⣷⣿⣿⢿⡯⣷⢯⣷⣻⡯⣿ ⣞⣷⣻⡽⣯⢿⡽⣯⢿⡽⣞⣯⢿⣺⡯⣿⢽⡯⣷⣻⡽⣞⣯⣟⣷⣻⡽⣞⣯⢿⣺⣗⡿⡝⣎⢾⡾⣳⡽⣟⣿⣿⣽⡽⣞⣯⢿⣽⣻⣞⣷⣻⡽ ⣿⣺⣗⡯⡿⡽⡯⡿⡽⣯⢿⣺⢽⣗⡯⡯⡯⣿⢽⣞⡯⣿⣺⣞⣷⣳⢯⢿⣺⢯⣗⡯⣏⢎⢮⢯⡣⣷⢿⣟⣿⣳⣿⢽⣽⣺⢽⣺⣗⣿⣺⣗⡯ ⣗⣗⡯⡯⡿⡽⡯⡿⣽⢽⢽⣺⢽⣪⢯⣯⣻⣺⣟⣾⢯⣟⣾⣺⣺⢽⢽⣻⣺⢽⣳⢏⣾⡪⡯⣳⣟⣿⢿⣿⡿⣿⢽⢽⣺⣺⢽⣺⣞⣾⣺⢾⢽ ⣞⣗⡯⡿⡽⡯⡿⡽⡽⡽⣝⢾⢽⣺⣻⢾⣳⣗⣿⣿⣻⣺⣺⣳⢯⢿⢽⣺⣺⢽⣺⢽⢻⢯⢯⣾⡷⣿⣿⣿⣿⢯⢿⢽⣺⣺⢽⣺⣺⣺⣺⢽⢯ ⣺⣺⢽⢽⢽⢽⢽⢽⢽⢽⢽⢽⣳⣟⣞⣿⣷⣻⣾⣺⣻⡺⣞⢾⣝⡯⣟⣞⢾⢽⢮⡯⣝⣾⣽⣟⣿⣻⣽⣾⢯⢯⢯⣟⣞⡾⣽⣺⣺⣺⣺⢽⢽ ⣞⡾⡽⡽⡽⡽⡽⡽⡽⡽⡽⣽⣺⣺⣗⣷⣷⣿⣿⢾⢳⢝⢮⡻⡳⣝⣞⢮⣿⢯⢯⣟⣿⢿⢾⡿⣿⣿⢿⢽⢽⢽⢽⣺⣺⢽⣳⣳⣳⣳⢯⢯⢯ ⣺⢽⢽⢽⢽⢽⢽⢽⢽⢽⢽⣳⣳⣳⢯⣟⡿⡽⡹⡸⡱⡱⡱⣹⣎⢞⢮⡳⡯⡯⣟⣾⢽⢿⣿⡽⡯⡯⡯⡯⡯⡯⣟⣞⡾⣽⣺⣺⣺⣺⢽⢽⢽ ⡾⡽⡽⡽⡽⡽⡽⡽⡽⡽⣽⣺⣺⣺⢽⡺⡽⡹⡪⡪⣪⣪⢮⣺⡎⡯⡳⣽⢽⢽⡽⣾⡯⣟⣞⣯⢯⢯⢯⢯⢯⢯⣗⣗⡯⣗⣗⣗⣗⡯⡯⡯⡯ ⡯⡯⡯⡯⡯⡯⡯⡯⡯⡯⣗⣗⣗⡯⣯⡳⣕⢝⢜⣾⣾⣾⣯⣷⣝⢽⣝⣾⣿⣻⣟⣷⣯⣗⡿⣾⡽⡽⡽⡽⡽⣽⣺⣺⢽⣳⣳⣳⣳⢯⢯⢯⢯ ⢽⢽⢽⢽⢽⢽⢽⢽⢽⢽⣳⣳⣳⢯⣗⢽⣗⢗⣿⢽⢻⢫⣻⣿⢷⢳⣳⢿⡿⣟⢿⣷⢿⣞⡯⣷⢿⡽⡽⡽⣽⣳⣳⢯⣟⣞⣞⣞⡾⡽⡽⡽⣽ ⢯⢯⢯⢯⢯⢯⢯⢯⢯⣟⣞⣞⣞⣗⡯⣻⡪⡧⣻⣻⣕⣷⣳⡫⣪⡳⣯⢿⡎⣖⣯⣿⣿⣳⣟⣿⡽⡽⡽⣽⣳⣳⢯⣟⣞⣞⣞⡾⡽⡽⡽⣽⣳ ⡯⡯⡯⡯⡯⡯⡯⡯⣟⣞⣞⣞⣞⡾⣝⣞⢞⢮⣪⡾⡸⡜⣮⣺⣺⡽⣟⣿⣻⢷⣟⣿⣻⣾⡽⣿⡽⡽⣽⣳⡳⣯⣳⣳⣳⣳⡳⡯⡯⡯⡯⣗⣗ ⢯⢯⢯⢯⢯⢯⢯⢯⣳⣳⣳⣳⡳⣝⣗⣗⢝⣵⢳⣱⢣⣣⢳⡳⣗⡿⣿⣗⣿⢽⣻⣽⡿⡷⣿⣿⢽⢽⡺⡮⣯⣳⣳⣳⣳⡳⡯⡯⡯⡯⣯⣳⣳ ⢽⢽⢽⢽⢽⢽⣝⣗⣗⣗⣗⢷⣝⣗⣗⣝⡹⣿⣜⡮⣷⣿⣳⢽⣺⢽⣳⣯⣿⣻⣷⢿⣿⣻⡿⡯⣯⡳⣯⣻⣺⣺⣺⡺⡮⡯⡯⡯⣯⣻⣺⣺⣺ ⢽⢽⢽⢽⣝⣗⣗⣗⣗⢷⣝⣗⣗⣗⣗⣗⣕⢝⢿⡗⢗⡿⣮⣯⣿⣝⣿⣾⣿⣾⣿⣿⣿⢿⣻⣝⢮⣻⣺⣺⣺⡺⡮⡯⡯⡯⣯⣻⣺⣺⣺⣺⣺ ⡽⡽⣝⣗⣗⣗⣗⢷⣝⣗⣗⣗⣗⣗⣗⣗⣗⣝⢮⢮⢳⢽⢼⣺⣺⡮⣯⣯⣿⣽⡿⣟⣾⢿⣝⢮⣳⣳⣳⣳⡳⡽⡽⡽⡽⣝⣞⣞⣞⣞⣞⣞⣞ ⡽⣝⣞⣞⣞⣞⢮⣳⣳⣳⣳⣳⣳⡳⣝⣞⢮⣻⡻⣯⣯⣯⣷⣷⣷⣻⣿⣾⣿⣾⣿⣿⢽⡳⣝⣗⣗⣗⣗⢷⢽⢽⢽⢽⣝⣞⣞⣞⣞⣞⣞⣞⣞ ⣻⣺⣺⣺⡺⣮⣳⣳⣳⣳⣳⣳⡳⣝⣞⢮⣳⡳⣝⣞⣞⣾⣽⣿⣿⣿⣿⣿⣿⢿⣽⢮⡳⣝⣞⣞⣞⣞⢮⢯⢯⢯⢯⣳⣳⣳⣳⣳⣳⣳⣳⣳⡳ ⣳⣳⣳⡳⣝⣞⣞⣞⣞⣞⣞⢮⣻⡺⣮⣳⡳⣝⣞⣞⢮⣳⢿⢿⢹⡿⣿⣿⡯⣿⣿⡳⣝⣞⣞⣾⣾⣿⣿⣻⣽⣝⣗⣗⣗⣗⣗⣗⣗⣗⣗⢷⢽ ⣺⡺⣮⣻⣺⣺⣺⣺⣺⡺⣮⣷⣷⣝⣞⣾⣻⣞⣞⢮⡳⣽⣽⣾⣺⢿⣿⣿⣿⣻⣿⣽⣾⢾⣾⣿⣟⢯⣟⡷⣿⣺⣗⣗⣗⣗⣗⣗⣗⢷⢽⢽⢽ ⢮⣻⣺⣺⣺⣺⣺⡺⡮⣧⣣⡫⡪⣺⣺⡺⣷⣯⣿⡳⣕⢝⢾⣿⡯⣿⣿⣺⣳⣿⣿⣿⣿⣗⣿⢽⣿⣟⡾⣽⡯⣷⣝⣞⣞⣞⣞⣞⢮⢯⢯⢯⢯ ⣳⣳⣳⣳⢳⣳⢽⢽⣝⢮⢯⣯⢿⣞⣾⣽⣿⣾⡳⣝⢜⣝⢷⣿⣿⢿⣕⢷⢽⢮⡻⣝⡿⡾⣽⣻⡾⣽⣿⣿⣿⣻⢷⣷⣿⣗⣿⣺⡯⡯⡯⣯⡳,2025-07-02 14:22:42
66,True,콜라보나 그런 여러가지 요소는 좋음 근데 솔찍히 핵을 너무 못잡고 버그가 너무 많음 그래도 나쁘지 않다,2025-07-02 04:01:13
67,True,[b] 생존자들 미워 ㅠㅠ 생존자들 미워 ㅠㅠ 미워 미워 미워 미워 미워 미워 미워 미워 제발 나가줘 제발 나가줘 제발 나가줘 제발 나가줘 나 살고 싶단 말이야 ㅠㅠ [/b],2025-07-01 16:37:26
69,False,진짜 디지게 어렵네,2025-07-01 11:37:26
71,True,"이 게임 제가 헀던 모든게임다 통틀어서 너무 재미있어요 친구들과 함께 해도 재미있고, 솔큐로 돌려도 재미있어요",2025-07-01 10:56:06
73,True,뉴비 박살게임,2025-07-01 00:54:22
75,False,익명 머리채 잡아뜯고싶음,2025-06-30 02:29:59
77,True,톱구가 재밌어요,2025-06-29 10:46:16
78,True,게임이 불친절하긴 한데 적응하면 충분히 할만함,2025-06-29 09:19:04
79,False,"레벨 1 뉴비가 레벨 100 4명을 동시에 상대해야하는게 당연한 게임에서 대체 서로의 랭크를 왜 구별하는지 의문. 그것과 기본 시스템의 이상함이 시너지를 얻어서 생존마든 살인마든 언제나 둘중 하나가 압도하는걸로밖에 끝나지 않음. 게임이 재미있기는 함. 똥게임이지만 중독성이 제법 있는건 동의. 그런데 경기의 구조, 시스템이 말도 안될정도로 이상함. 제작진은 생존자 2명 사망자 2명이 가장 이상적인 경우의 수고 그걸 목표로 한다지만 이상할 정도로 제작진은 그걸 실현할 노력도 하지 않고 허락조차 하지 않음. 대체 이 게임이 왜 압도적 긍정적인지 이해가 안됨. 몬헌 와일즈도 컨텐츠 부족, 최적화 개판이지만 게임 구조는 이상하지 않은데 대체 이딴 게임이 왜 압도적 긍정적임?",2025-06-29 08:43:49
80,False,최고의 게임!,2025-06-29 08:43:24
81,False,"재미:9/10 핵 대처 1/10 콜라보 10/10 밸런스 2/10 버그,렉 1/10 메튜 코테 -8/10",2025-06-29 07:46:07
82,True,유튜브로 생존자 플레이 영상 한번 보고 재밌어 보이면 해보는 거 추천 살인마는 피로도가 굉장히 높고 핵 쓰거나 인성질 하는 생존자들이 많으니 비추천,2025-06-29 06:37:39
83,True,가볍게 즐기면 좋은게임,2025-06-29 06:33:45
84,True,와 너무 뉴비가 하기 좋다,2025-06-29 04:22:44
85,True,아무 생각 없이 아무렇게나 하면 재밌음,2025-06-29 02:43:30
86,True,아직은 재밋당,2025-06-29 01:36:33
87,False,매튜 엿먹어라 ㅗ 두번 먹어라 ㅗㅗ,2025-06-28 14:46:08
88,True,뉴비 데바데중,2025-06-28 12:49:46
89,True,진짜 재밌어요 게임 쉬워요^^ 사람들 다들 친절하고 저희 게임에는 티베깅? 이런거 없습니다! 쾌적한 게임 같이 즐겨요!ㅎㅎ 지금 9주년 이벤트 하고있으니까 빨리 들어오세요 ㅎㅎ,2025-06-28 11:48:48
90,True,개조가튼 겜,2025-06-28 10:57:27
91,True,어떻게 하나~ 우~리 만남은~ 빙글~빙글 돌고~ 뺑뺑이 도는~ 우리 사이에~ 발전기가 안켜질까 나 너무나 두려~워~,2025-06-28 10:49:38
92,False,다인큐 만나면 걍 지셈,2025-06-28 04:42:17
93,True,let's go DbD,2025-06-28 00:38:45
94,True,개 재미있음 신캐 자주 나옴 딱히 어렵진 않고 플레이타임 5~6시간만 지나면 왠만하면 다 배움(더 적을수있음) 친구랑 하면 2배로재미있음,2025-06-27 16:42:35
95,True,명태를 갈고리에 걸어두니 피가빠져서 맛있게 말랐어요 대검을들고 잘라먹으니 따뜻해요 흙이묻긴했지만,2025-06-27 14:36:49
96,True,ㅇㅅㄹㄷㅂㄷㅅㄹ,2025-06-27 13:52:22
97,False,개 병신 게임,2025-06-27 12:31:28
98,True,대가리 깨져도 발전기,2025-06-27 09:03:38
99,False,밸런스 씹창 븅딱게임,2025-06-27 06:02:32
100,True,아 할 꺼 없다,2025-06-27 05:50:51
