index,recommend,content,datetime
24,False,"하지 마십시오.
게임 자체는 처음에는 있어보이게 잘만든척을 합니다만. 실상 파보면 컨텐츠 부족,  기울어진 밸런스, 개선 의지 없음, 유저 목소리 무시 등등 문제가 많습니다.
가장 큰 문제 두개만 집고 가겠습니다.
매칭 밸런스가 개판입니다. 100레벨 유저랑 2000레벨 유저랑 같은 매칭에서 잡아줍니다. 이게임은 순수 피지컬 게임이 아니라 rpg적 요소가 매우 많아서 실상 100레벨 유저는 2000레벨 유저의 어택땅만 하여도 도망 다녀야 하는 수준입니다.

영토전(클랜전)의 밸런스가 개판입니다. 재화가 매우 많이 들어가는 특수한 공성병기의 경우 신규 유저들은 재화가 없어서 사용할수 없는 반면 기존 유저들은 수십 수백개를 사용합니다. 당연히 상대가 안되기에 전략, 실력 이전에 질 수밖에 없습니다. 위에서 말했던 알피지적 요소 때문에 스펙 차이 또한 매우 심하고요. 이에 대한 개선 의지가 없고 한달 전부터 꾸준히 건의 해왔지만 들은 척도 안합니다.

지금 시작 하시면 고인물들의 노리갯감이 될뿐입니다. 절대 하지 마십시오",2020-05-08 04:57:31
25,False,"애미터진 병신게임ㅋㅋㅋㅋ 고인물들이 필두에서서 운영진들 쥐고 흔들고있음 ㅋㅋㅋㅋㅋㅋ
붕괴된 밸런스로 꿀빠는 병신들하고 그걸 방관하는 운영진들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2020-05-08 03:00:12
26,False,고인물과 신규유저의 격차를 줄이기위한 이벤트를 지속적으로 진행한다. 초보유저와 고인물의 격차는 줄어들지만 자신이 고인물이 되어갈수록 엄청난 불이익이 생긴다 초보유저일땐 좋았는데 200쯤 넘어가니까 회의감이 몰려오더라 어차피 초보랑격차를 늘릴수 없는데 뭐하로 열심히하는지,2020-04-30 04:29:15
27,True,무료이면서 멀티플레이라 좋으면 최적화가 아쉬운 부분이다,2020-04-23 08:43:59
28,False,"시즌2인데 중국 썩은물이 넘처남..
괸히 복합적이아님 차이 넘어갈려면 상당한 시간필요할듯",2020-04-18 13:39:57
29,True,손맛이 상당합니다. 상당히 재미있습니다.,2020-03-28 04:49:54
30,True,재밌습니다.,2020-03-26 08:49:12
31,True,한글화이후 분리해서 좋네요.,2020-02-05 14:58:56
32,True,"이런 화질로 게임을 할 수 있다는게 참 신기하다..

중세시대 배경 전쟁게임 좋아하는 사람이라면 좋아할 듯,,, 한글버전 빨리 나오길 바램!_!",2020-02-01 06:34:22
33,True,"당연히 업데이트에서 해야될것들 (캐릭터장비일괄수리는있는데 마갑수리는 일일히 해야됨, 동양트리서양트리있는데 서양트리가 대부분 하위호환이라 쓸이유가 없음, 수많은병사를 이끌고 싸우는전쟁겜에 근본없는 쌍수도적이 존나쎄고 떡장도 녹임) 을 존나게 안하는 문제점이 있으나 대체제가 없는 게임이다.  재미는 있으나 좆망겜하면서 계속하게되는 히오스같은 게임이다.",2020-01-10 06:52:26
34,False,"2020.02.23
게임은 재미있으나 여전히 유저수가 작음(1천명을 넘기가 힘듬 보통 200~300명)

레벨이 오를수록 고티어 병종의 유무가 중요한데, 현질을 하지 않고 게임을 한다면 고티어병종을 유지하기 위해 자원을 채취해서 유닛의 장비를 맞춰야 함(유지비 개념으로 전투가 끝날때마다 유닛장비가 망가져서 새걸 만들어줘야 함)

문제는 자원을 채취해서 유닛장비를 만드는 과정이 굉장히 번거롭고 귀찮음.
자원을 캐기 위해 여러 대륙을 돌아다녀야 하며, 들고다닐수 있는 짐칸도 한정적이기 때문에  이 귀찮은 자원채취과정을 여러번 반복해야 함.

2020.01.08
유저수가 너무 없어서 매칭이 잘 안잡힘.
적은 유저수 문제로 인해 조만간 접을지도 모름.

----------------------------------------------------------------------------------------------------
<구매>
한글화되기전까진 플레이는 비추.할인할 때 미리 사두는 것은 괜춘.어느정도 재미는 있음.
올해 한글화 예정이라고 함.

<운영>
그래픽은 잘 뽑은 모바일수준. 자동이동 존재.게임내에서 현질(캐쉬)이 존재. 페이투윈까진 아니지만 현질이 유리한건 맞음(병력 성장에서 유리)

<전투>
장군의 업그레이드보단 병사의 업그레이드가 중요.",2019-12-30 09:55:27
35,True,"할만한 가치는 충분합니다.
무슨 중국 양산형 감성이라 못 버티겠다느니 하는 평은 2시간 하고 접은 사람들 말이니 믿지 마십쇼. 초반 튜토리얼만 지나면 전혀 그런 게임이 아니라는 건 알 수 있습니다.

이 게임은 콘텐츠가 크게 2가지로 나뉩니다.
매칭전
영토전

매칭전은 일단 자기 병종 지휘해서 AOS 비슷하게 싸우는 거라고 보시면 됩니다. 레벨이 낮을 때에는 재미있습니다. 그런데 60레벨 넘어가기 시작하면서부터 상대방이 괴랄한 병종 갖고 나와서 아군 쓸어담기 시작하면 답이 없습니다. 보기와는 다르게 캐릭터 하나의 능력보다 지휘하는 병종들의 능력치가 중요한 게임이고, 캐릭터 레벨은 60이면 성장이 멈추지만 높은 병종을 얻기 위해서는 정말 많은 노가다가 필요합니다. 매칭방에서 계속 죽어가면서 꾸역꾸역 포인트를 쌓아야 할 것 같더군요. ;
참고로 저는 노다치 유저였고, 60레벨 전까지 승률이 86퍼센트였습니다. 물론 60 이후에도 진 매칭보다는 이긴 매칭이 많긴 했지만, 상대방이 사기 병종 갖고 나와서 우리편 농부들 쓸어담는 걸 씁쓸하게 바라보다가 접었습니다. 제가 보기에 이 게임 매칭전의 가장 큰 문제는 매칭전에서 소모된 병력과 장비를 '돈을 주고' 고쳐야 한다는 겁니다. 10만큼 벌었으면 5만큼 수리비로 쓰는 게 아니라 매칭에서 지기라도 하면 버는 건 5인데 수리비는 10이 나옵니다. 특히 내가 고급 병종을 투입해서 꼬라박으면 그만큼 많은 수리비가 나오는데, 우리 모두 알다시피 우리 구두쇠 중국인들은 절대 고급 병종을 꼬라박지 않습니다. 병종 잃을까봐 몸도 엄청 사려요. 그럼 당연히 집니다. 기병대 투입해서 발악하던 나는 돈만 깨지고 그 판 져서 수리비 왕창 나오는 악순환이 계속됩니다. 결국 돈이 후달려서 어쩔 수 없이 농부들 끌고 매칭을 하게 되고, 그럼 또 내가 1인분 못해서 집니다. 그런 식으로 계속 지다보면 김빠져서 접게 됩니다. 저와 비슷한 이유로 접으신 분들 꽤 있으시리라 생각됩니다.

영토전은 MMORPG에 있는 전형적인 떼쟁입니다. 여기서 이겨서 영토를 많이 얻어야 병종들 수급하는데 필요한 자원들을 '싸게' 얻을 수 있습니다. 점령전에서 승리한 길드에 들어가지 않은 사람들은 자원을 캐지 못하거나 바가지를 쓰게 됩니다. 예상하셨겠지만 중국인들 바가지 텃세 장난 없습니다. 그래도 저 접을 때 당시까지는 한국인들끼리 똘똘 뭉쳐서 영토도 큰 규모로 지켜내고 잘해내고 있긴 했습니다. 영토전은 매칭전보다 몇 배로 더 병력이 갈려나가기 때문에 돈이 많이 깨집니다. 제가 본 바로는 유저들은 매칭전에서 돈을 아껴서 돈을 벌고, 그 돈으로 영토전에 쏟아붓는 식으로 게임을 하고 있었습니다.

그럼 장점과 단점에 대해서 요약해보겠습니다.

장점
1. 타격감, 콤보 시스템 괜찮음. 과거 c9 PVP를 연상케 함.
2. 의외로 병력 지휘하는 맛이 있음. 병종들 간의 상성이나 커스텀으로 병종 특색을 강화할 수 있음.
3. 일일 퀘스트를 통해 매칭에 드는 돈 정도는 수급할 수 있게 되어 있음
4. 중국게임답지 않게 강화시스템이 전무하며, 무기간의 성능 격차가 미미한 수준임 (즉, 컨빨 게임임)

단점
1. 어느 게임에나 그렇듯이 병종, 캐릭터 클래스 간 밸런스 문제 (그래도 이것 때문에 때려치겠다 수준은 아님)
2. 매칭에서 지다보면 골드가 수급되지 않는 문제
3. 병종 강화 시스템이 심화되면서 (잼 시스템) 안 그래도 심한 병종 성능 차이가 더 벌어짐
4. 매칭전의 mmr 부재
5. 버그, 핵
6. 중국 게임 (플레이어들 95%가 중국인이라고 보면 됨. 비매너와 매칭전에서 몸사리기의 일반화. 그리고 중국산 게임이 운영상 무슨 병크를 터뜨릴지 모름)

바라는 점
1. 매칭시스템에서는 지휘 가능한 병종 제한을 풀고 (모든 병종, 병종커스텀 사용 가능) 수리비 없음. 마치 롤에서 모든 스펠과 룬을 사용할 수 있는 것처럼.
2. 랭킹 시스템을 통한 비슷한 수준 유저끼리의 매칭
3. 데스매치, 듀얼 상설
4. 중립지역에 주요자원공급소 (철이나 말) 한 곳 씩은 놔주기. 거대 길드에 들지 못한 유저들을 위해.
5. 한글화


총점 7/10

15,500원이 아까운 게임은 아닙니다. 밑에 보니까 이 돈으로 치킨이나 먹으라고 욕하신 분 있던데 정작 플레이타임은 엄청나시네요. ㅋㅋ 한 번 해보시고 판단할 가치는 있는 게임입니다. 확실히 현재 대체될만한 게임이 없는 독창적인 시스템의 게임이긴 합니다.",2019-11-25 15:04:30
36,False,"이 게임의 가장 큰 단점은 중국게임이라는거다. 여기서 모든 문제점이 발생한다. 그 외에 나머지 모든 긍정적인 면은 전혀 중요하지 않음. 깔끔하게 2,3일만 하고 삭제하면 최고의 게임임",2019-11-12 11:10:47
37,True,good fun let play,2019-11-12 05:20:24
38,True,"게임자체는 좋다.
운영이 줫같다.",2019-09-19 06:27:51
39,False,"일단 대놓고 사실상 중국섭이나 다름 없는거라서 중국인이랑 같이 겜하면서 생기는 문제들 핵이라던지 비매너질이라던가 이런거는 당연히 안고 가야되는 문제인데다가 개발사도 중꿔라서 대놓고 중국인 편의만 봐줌 사실상 흔한 한국의 오픈베타겜라고 하면서 정식서비스나 마찬가지인 팔이형식인데 이겜 사야되는 비용 그리고 캐쉬샵열어서 이것저것 팔아묵으면서 정액제 상품등 팔아제끼는데 이걸 얼리엑세스라는 방패로 다 감당할수있는 흑우멘탈 아니면 안 사시는게 맞습니다. 어차피 게임내 채팅도 중국인이거나 니가 겁나 영어잘하는 제2외국어 능력자 아니면 채팅창은 그냥 장식이에요 장식 거기다가 패킷손실덕에 상대방을 넘어뜨렸는데 일어나면서 움직이는거 보면 기가 찹니다 니가 중국인이거나 중국현지에서 사는거 아니면 난 곧 죽어도 이런장르의 게임을 하고 싶다 하는 분만 사시길 바랍니다
추가로 핵영상 링크까지 달아줍니다 https://www.youtube.com/watch?v=rGYl8R4MO-U 중국인 영상이라 쏼라쏼라 하긴 하지만 무슨 핵이 나돌아댕기는지 적나라하게 보여줍니다 이게 이게임 현실입니다 기억해두세요
 병종 밸런스가 아예 박살이 났습니다 5성 유닛이 너무 강해서 5성유닛 나오는 순간 상성이고 뭐고 의미 없고 돌격 한방 어떻게 제대로 꽂느냐 싸움으로 바뀝니다 대표적으로 아이언 리퍼 부대 같은 경우에는 스턴 무시 넉다운 공격이라는 자기는 CC를 무시하면서 상대에게는 CC를 넣는 괴이한 능력을 지닌데다가 차지 한방이면 니가 올방 800에 피통 3만이라도 끔살납니다 당연히 상대 리퍼 유닛도 차징한방이면 삭제됩니다 즉 죽창싸움으로 변질됩니다 밸런스따위는 휴지통에 간지 오래입니다 혹시라도 흥미를 가지셨다면 도망가십시오",2019-08-18 21:48:17
40,False,"밑에 있는 내용들 죄다 그렇다 쳐도 한국인끼리도 정치질함 하지마세요 절대

그리고 애들 암걸림


평가 수정합니다.최근 노력하는 모습을 보이고있습니다 그런데 서버 문제라던가 ap(기존유저)(현재:L.a 변경사유:서버의 차별을 없앤다고 이름만 바꿈 ㅋㅋㅋㅋ)가 잇는데 뉴비들 살린다고 an(신규서버 및 현 추천서버 현재이름: DI)가 생겨서 한국가문들이 좀 힘든상태입니다 그리고 중동서버인 mn(현:SG)도 늘렸는데 늘리는건 좋은데 서버를 하나로 쓰는건지 과거에는 ap와 an(현:DI)이 만나면 핑이 좋지않앗는데 이제는 mn(현:SG)를 만나면 ap(현 L.A)서버는 사실상 게임불능 수준으로 바뀝니다 애들이 점퍼(순간이동)하는걸 보실수가 있습니다. 이 당시(JC라는 서버는없엇음) -2021/08/10수정-

서버를 선봉(cs=쭝꿔러니)를 통합하면서 서버 상태 거지같은건 안비밀이고 한자닉보면 일단 열부터 받게 되는 게임입니다 참고로 이게임 실제 플레이 타임이 2년동안 하면서 게임운영진자체가 한국인이 이기는걸 좋아하지 않는거같습니다 아니 안좋아합니다. 매번 그런것들 느꼇고 핵쟁이(지금은 많이없어진편)도 봐주고 과거 신서버에서 군혼(병사를 강화시켜주는 룬 또는 장신구비스름한 개념)확률도 다릅니다 그런데 그것에 대한 공지도 없었고 확률도 10번에 레어등급 하나 나오는건데 종류가 많다보니 쓰레기들이 많이 나옵니다 쓸수있는것들 이 나오면 말도 안하는데 군량소모(월드맵이동시 식량소모하는시스템)60%감소 / 어디서는 치료가능(아군거점 또는 중립거점에서 치료 가능 부가설명:월드대전(영토전)시 병사 치료필요)와 같은쓰레기들이 많이 나오는데 신서버 지원한다고 군비소모16%(이게 정말 중요:병사의 코스트를 낮쳐주는것) 미친듯이 나오게 한적도있습니다 결국 기존서버에있던 사람들이 이를 확인하러 달려갔는데 못들어오게 통제했던 과거 이력이있습니다. 그리고 쭝꿔러니가 ㅍ드립치면 대부분 넘어가지만 한국인이 ㅍ드립치면 무조건  긴기간정지입니다.게임내에 신고기능이있긴한데 솔직이 무용지물입니다 차라리 네이버 카페가입해서 영상과 스샷을 찍어서 신고하는편이 더 빠릅니다.그런데 한국운영진쪽은 힘이없는것같습니다. 또는 관심없던가...

그리고 이게임 시간 안맞으면 하지마세요 저번 평가에서도 썼는데 잘렸습니다 이게임 스케줄식 이벤트(특정시간대에 열리는 대전매칭.영토전(전쟁)등을 말함)이다 보니까 퀘스트 또는 이득을 보는 이벤트는 아침에는 13:00~15:00/ 저녁에는 19:00~23:00(요근래 시간이 짧다고 30분정도 늘려준것)인데 한국시간 화요일 토요일은 영토전(매우중요)시간대입니다만 보상을 생각하면 토요일날 영지를 지켜야하는데 21시이후 또는 야근이있으면 이게임 메인컨챈트를 못한다고 보시면 됩니다. 그리고 매번 이시간에 참여하기에는 매우 어렵습니다

그리고 랭크전이 존재하는데 100레벨이상부터 참여가능합니다 그런데 이 랭크전이라는 시스템이 문제가 랭크점수상관없이 잡히는것같습니다 예를 들면 900~1050대가 잡혀야 맞는데 사람없다고 한점수아래 또는 위를 잡는경우도 존재합니다(이럴경우 맵에대한 이해도가 차이가 분명하게 보임)아래점수가 500~800인데 거의 랭크전안하던가 저렙구간인분들이많습니다(게임을 많이 안한다는 애기)반대로 1100~1300구간부터는 어느정도 게임을 한다는사람들입니다(게임의 이해도가 있는분들)빠르게 올라가신분들은 거의 1800~2100대를 유지합니다. 문제는 사람이없으면 아무렇게나 잡힌다는겁니다 과거 일반공성전시 150이하레벨과 나누어서 151렙이상이면 같이 매칭안되게 해놓았는데 새벽시간이 되면 막잡힙니다.레벨 상관없이...여러분들의 생각하기에 '그럼 잘하는 파티원구해서 버스타면되지않음? 왜 징징됨?'이라고 생각하실텐데 일반적 매칭은 15:15중 파티가 5명만 가능하고 랭크전일 경우 3명까지만 됩니다 그것도 같은 구간에 있는 사람들만요(500대 잇는분이 2000대 있는분이랑 같이 하는게 불능 버스 불가능) 웃긴건 일반 매칭에서는 레벨 상관없이 잡히는데 그럴경우 높은사람의 매칭으로 잡힙니다....

결론:시간대 안맞으면 못함 새벽반(02:00~07:00)? 그거 매칭하는데 10분이상걸림.랭크점수?그거 먹는거? 플레이하다가 암걸리겠는데 애들 원거리만 쓰네?(병종의 조합과 협동이 중요한게임)

추가 장창이라는시즌무기잇는데 왠만한 궁극기들 죄다 회피하거나 캔슬 시킵니다 밸런스 패치 정말안합니다.

2025/04/20 한국인 +아군이라고  사람이라 생각하시면 안됩니다 사람이 아닙니다.",2019-08-18 01:28:50
41,False,"분명 잘 만든거 같은데  중국게임이라는 선입견을 날려줄 만큼 잘 만들긴 했는데

뭔가 아쉬워..하다가 환불",2019-08-12 13:28:45
42,True,한국 카페 가입하고 하우스갑입하니까 잼있다 짱개를 몰아내자,2019-08-09 22:28:46
43,True,"예전에는 인종차별도있고 중국게임으로 별로 인식이 좋지않았지만
지금은 한국인 운영진분들도 많이 계시고 그분들께서 열심히해주셔서
매우 재미있는게임으로 발전되었다고생각합니다.

또한 새로운 시즌이 시작되면서 고인물분들과 차이또한 좁아져서 
새로 시작되는분들도 게임을하시기 편하실것같습니다!

코드 입력하고 인게임 아이템도 받으시고 시작하세요~ 아이템코드 : KR0002",2019-08-07 15:08:19
44,True,"현재 3시간) 재밌다. 공성전에서 병력을 운용하며 싸우는 것 뿐만 아니라 마치 삼국지의 장수가 된 것 마냥 적들 사이로 돌진해 학살을 하거나, 적장과 다이다이 쳐서 목을 따오는 등의 짓거리도 가능하다. 물론 무조건 적장의 목만 따인다는 보장은 없다.

다만 문제가 있다면 로딩이 오래걸린다는 점이다. 병력은 한 번 에 군단 하나만 이용할 수 있지만, 한 번의 전투에 적군 아군 합쳐서 20명 가까이 되는 유저들이 동시에 플레이하다보니 자연스레 그 많은 병령을 다 불러오느라 로딩이 오래 걸린다.

뿐만 아니라 은근히 장군 캐릭터의 디테일을 보여주려 하다보니 전투가 끝나고 마을로 돌아갈 때마다 로딩이 오래 걸리는 것은 물론이요, 마을 밖 필드로 나가는 것 역시 내 캐릭터 뿐 아니라 다른 사람들까지 보여주다보니 애로사항이 생긴다.

그래도 진짜 그런 단점들을 보완할만큼 재미가 있다고 생각한다. 아직 성장한 열지가 남아있기에 더 발전했으면 좋겠다. 한국어 서비스도 해줬음 좋겠다. 그리고 한국인 클랜 있으면 알려주기 바란다. 제발...


17시간 플레이 평가 - 공성전은 여전히 재미있다. 병력 없이 장군끼리만 싸우는 데스매치도 도입 준비 중인데, 잠깐 풀렸을 때 해본 결과 평균 실력이 뛰어나지 않으면 고작 한 두 명 잘한다고 캐리가 되지는 않는다. 그래서 더 재미있다.

공성전을 하다보면 꼭 구석에서 잠수타는 놈들이 있다. 처음에는 상황을 보다가 병력을 투입하려고 그러는 건가 싶었는데, 아니다. 이 새끼들은 자기 병력이 죽는 게 그냥 싫거나 그냥 트롤이다. 애초에 팀게임에서 잠수타는 놈들은 다 트롤이다.

30레벨이 넘어도 재밌다. 노가다할 게 많아서 문제지만. 그리고 여전히 같이 할 사람을 구하는 중이다. 더 해보고 리뷰를 남기겠음.",2019-08-03 16:02:33
45,True,"자벨린 병과 버그 너무 많아요 4.5성 임페리얼 자벨린 차지 왜 인겜에서 못쓰나요.

차지 데미지 증가 쿨감 특성은 만들어 놓고",2019-08-03 11:34:18
