index,recommend,content,datetime
35,False,"일단 중력비행기를 띄우는건 좋으나 (이동 제한이 있으니 비행기라 하겠음 ㅇㅇ), 여전히 이 '비행기로 뭘할지' 에 대한 문제점이 산재함 알아서 모드깔아서 해결하라는 방식이 그닥 마음에 들진 않음. 그리고 나머지 또이또이한건 역시 모드로 있던것들에 대한 편입으로 이루어졌으며 뭐 모드 로딩성능 높힌것은 칭찬할만 하지만, 아무튼 '원래 있어야할' 기능들이 추가된거 아닌가라는 생각이 들어서 '더 나은 개선' 을 위해 비추천 하겠습니다.",2025-07-13 04:54:27
36,True,개 갓겜 말이 필요없다 직접 느껴봐,2025-07-13 00:55:32
37,True,"이야 이게 dlc지
기지 전체가 날라다니니 낭만 치사량이다 캬~~",2025-07-13 00:13:53
38,True,Rimworld 2,2025-07-12 18:13:55
39,True,씹지리네ㅋㅋㅋㅋㅋ 이게 게임이지ㅋㅋ,2025-07-12 17:36:06
40,True,그러니까 이거만 사면 나만의 우주선으로 존나 개쩌는 생태계들을 내 맘대로 헤집고 다닐 수 있다는거지?,2025-07-12 15:45:25
41,True,"그냥 시발 최고의 dlc 임 극찬을 아낄수 없다  내 기지를 다른곳으로 옮길수 있다와 FTL의 그 느낌을 다시 느낄수 있어서 너무 좋았음

그냥 ""신"" 타이난 실베스터 그는 신인가 이것보다 좋게 나올수 있는 DLC는 섹스 DLC 밖에 없다 ㅇㅇ
근데? 사실 이게 섹스임 우주선 날리기 보다 더 야스한 야스는 없다  = 필구매 "" 압도적으로 긍정적""",2025-07-12 15:37:40
42,True,"아자자자자자잣❣️❣️❣️❣️❣️❣️❣️❣️❣️
오디세이가아아앗❣️❣️❣️❣️❣️❣️❣️❣️❣️
끊임없이 하고있어어요요옷❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️",2025-07-12 15:07:26
43,True,"습격이 왔다고??
어림도 없지 커맨드 센터 띄우기 푸슝~ ㅋㅋ",2025-07-12 15:00:51
44,True,타이난은 신이야!,2025-07-12 14:56:20
45,True,찾아가는 서비스. 피와 육편이 가득한 이벤트 호라이즌호를 구축할 수 있는 기회.,2025-07-12 14:13:30
46,True,"최고중의 최고, 당신이 기다려온 바로 그 DLC.",2025-07-12 13:55:59
47,True,야스 해본적 있어? 이게 야스야,2025-07-12 13:31:10
48,True,아직 1시간밖에 못 해봤는데 일단 추천함,2025-07-12 12:42:09
49,True,사라! 뭘 물어보냐 그냥 사라!,2025-07-12 11:50:21
50,True,"Odyssey를 흡입함 +99
탈진 -20",2025-07-12 11:49:30
51,True,.,2025-07-12 11:31:42
52,True,그냥 사라ㅋㅋ,2025-07-12 11:30:14
53,True,존 잼,2025-07-12 11:21:30
54,True,잠깐 (한100시간?) 정도 해보고 감상평 올리겠음 ㅋ,2025-07-12 11:02:25
55,True,헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤헤,2025-07-12 09:59:56
56,True,"오디세이 굶주림 -12

정신차림 +40",2025-07-12 08:38:58
57,True,"로얄티가 1.0의 긴 침묵을 깨고 게임에 다수의 컨텐츠를 추가하기 시작함

이데올로기가 게임 플레이의 방향성과 컨셉, 깊이에 대한 다각화를 시도함

바이오테크가 유명 모드를 공식으로 편입하며 게임 자체의 완전성을 보강함

아노말리가 '게임 시나리오'로서의 첫 선을 보이며 적대적 이벤트 대거 추가로 형평성과 난이도를 확인함

그리고 드디어 오디세이가, 로얄티 이상의 컨텐츠 추가, 이데올로기 이상의 컨셉, 바이오테크 이상의 모드 공식 편입, 아노말리 이상의 '부양선 시나리오'를 바탕으로, 지금껏 지나왔던 4개의 DLC의 장점만을 꼽아 합쳐놓게 되었음

아노말리때도, 바이오테크때로 했던 말이지만, 나는 정말 3만 5천원이어도 구매했을듯",2025-07-12 07:48:14
58,True,"어제 12시에 구매. 잠깐만 해야지 했는데 새벽 4시더라. 잠깐 자고 일어나서 다시 달리기 시작함.
평가요? 감히 씹갓흥 림월드님님님께 그런 걸 할 수 있을 리가 없습니까.

개인적인 감상이지만, 바이오테크 있으면 재미가 제곱이 되는 느낌임.
없다고요? 난 있어서 상관 없음ㅅㄱ",2025-07-12 06:42:00
59,True,good,2025-07-12 05:46:46
60,True,"신은 존재하며
현재 Rudeon Studio에서 림월드를 개발하고 있다.",2025-07-12 05:43:01
61,True,이게 내가 원하던 거였어,2025-07-12 05:23:23
62,True,와 미친새끼 ;;;;;,2025-07-12 05:10:26
63,True,"이번 신규 DLC의 새로운 시나리오는 기존 게임이랑 많이 다른 방식의 스타일로 진행을 할 수 있어서 신선함. 
무엇보다 개쩌는 우주선을 만들 수 있는 것 만으로도 충분히 가치있다고 생각함.
더불어 생각보다 가격 더 나올 줄 알았는데 바텍이랑 비슷한 가격대",2025-07-12 05:08:29
64,True,이 게임은 오디세이 출시 전과 출시 후로 나뉘게 될 것입니다.,2025-07-12 04:46:51
65,True,SEX,2025-07-12 04:45:49
66,True,타이난이 못한 유일한것은 나를 가지지 못한것,2025-07-12 04:25:17
67,True,"변방계로 가는 우주선을 탔을 때, 승무원이 의아한 표정으로 내게 물었다.

""고객님은 1명인데 왜 2인용 동면 캡슐을 빌리셨나요?""

""제 마음속에는 언제나 타이난이 함께 하고 있어서요""

승무원이 살짝 웃으며 내게 말했다.

""고객님, 그는 캡슐에 담기엔 너무 크고, 얼리기엔 너무 뜨거우며, 잠들기엔 할 일이 많은 사람입니다.""



-이 찢어진 일기장은 5025년 3분기에 일어난, 탈출 포드를 타고 빙상에 떨어지기 전 일어난 이야기를 묘사하고 있습니다.",2025-07-12 03:20:45
68,True,나온 확팩 보아하니 앞으로 10년은 거뜬할 림붕이들은 개추 ㅋㅋㅋㅋㅋ,2025-07-12 03:06:08
69,True,"타이난 내 인생 어쩔꺼야... 그만 DLC 만들어..!  

아니야 내가 미안해 계속 만들어줘 너무 재밌어",2025-07-12 02:52:35
70,True,"오픈하자마자 구매했지만, 한 번 잡으면 또 미친듯이 할까봐 무서워서 실행 못 시키는중...",2025-07-12 02:16:12
71,True,"중력부양선 이착륙하는 모션도 지리고, 그래픽도 향상된 느낌이 있어요. 그리고 컨텐츠가 엄청나게 많아졌네요 ..! 지금까지 플레이타임 470시간가량 되는데 앞으로 500시간도 든든히 챙겨줄 것 같은 그런 DLC임. 
odyssey + 1.6 지원되는 모드들이 늘어나면 500시간이 1000시간이 될듯.. 혹시 SOS2도 해당 DLC 특화해서 좀 더 틱 빠르게 개선이 될지 궁금하네요 .",2025-07-12 01:42:17
72,True,타이난은 그냥 신임 인정?,2025-07-12 01:06:31
73,True,GOAT,2025-07-12 00:36:06
74,True,"하 주말 근무라 사놓고 하지도 못했지만
뭐 당연히 재미있겠지 하..
지금 현장와서 개 노가다 뛰고 있는데...",2025-07-11 23:57:52
75,True,DLC는 바로 샀지만 이제 모드 떡칠하기 위해 반년뒤에 보자,2025-07-11 23:44:03
76,True,"이거 진짜 그냥 다른게임 됐음. 바이오테크 로열티 그 이상의 미친 퀄리티에다가 모드에 있던 지형 모드같은거 다 섞고 최적화도 개쩔고, 지금까지 림월드하면서 이정도의 DLC는 처음이었음. 모드없이 이렇게 재미있을 수 가 없음. 무조건 사세요.",2025-07-11 23:30:31
77,True,일단 집채로 날라가는거 재밌긴 존나 재밌음ㅋㅋㅋㅋㅋ,2025-07-11 23:08:44
78,True,타이난스럽네요~,2025-07-11 21:17:00
79,True,"타이난이 기분이 좋아 예술 영감을 받았습니다! 앞으로 제작하는 예술, 건설품에 2단계를 더합니다.

타이난이 전설적인 Odyssey를 완성했습니다.

Odyssey
이 작품에는 타이난이 Unity(을)를 사용해 차가운 손길로 멀티 코어를 갈구는 모습의 회화가 그려져 있습니다.
타이난은 미소 짓고 있습니다. 한 마리의 날아다니는 새가 먼 곳에서 음각되어 있습니다.
진공석에서 영감을 받아 우주 스타일로 제작되었습니다.

2025년 7분기 11일에 일어난, 루데온 스튜디오를 돈(으)로 해치는 이야기를 묘사하고 있습니다.",2025-07-11 19:35:26
80,True,바이오테크 이긴것 같네요,2025-07-11 18:35:59
81,True,"""우주""에 중점을 둔게 아니라 기지의 이동, 파밍에 중점을 둔 dlc임. 우주선으로 우주 여행을 생각하지 말고 편한 수송선(상단이동)의 느낌으로 생각하고 구매해야함. 출시전에 dlc에서 정말 중요한 점이라고 생각했던게 ""우주선을 사용한 이동이 어떻게 표현될까?""였는데 라고 생각했는데 그냥 상단 이동처럼 우주선 동그라미 모양이 쭉 이동함.. 얼추 예상했지만 이게 우주선 감성을 박살내버림. 마치 ""스타필드"" 궤도 진입 컷씬을 보는것 같았음.. 
하지만 다양한 동물, 탐험을 편하게, 심심하면 약탈도 하면서 지내는 이 감성자체가 나쁘지는 않았음 다양한 모드가 추가될 수 있다는 점에서 이 dlc는 아쉽지만 나쁘지 않은 dlc라고 생각함 순수주의자들은 바이오테크 dlc를 생각하고 구매한다면 실망할 가능성이 매우 높다고 생각함 근데 이데올로기dlc 한번 보고 오디세이보면 이렇게 괜찮은 dlc일수가 없음 

-> 광활한 우주를 원하는 사람들에겐 구매를 비추천(모드 나오기 전까진)/ 탐험, 파밍을 날아다니는 우주선집 제작을 원하는 사람은 꽤나 재밌게 할수있을듯

*대가리가 박살난 이데올로기dlc 구매자들은 이 정도면 초호화 뷔페일듯~?*",2025-07-11 18:34:52
82,True,공중제비 돌게 ㅇㅇ,2025-07-11 18:15:31
83,True,"[h1] 선발대의 평가(스포일러 다수 포함) [/h1]

[h2] 한줄평 : 흑우는 오늘도 운다. 기대치보단 약간 아래지만 충분히 만족스러운 DLC, 편의성 ⬆️, 컨텐츠 다양화, 그러나 어설픔이 존재 [/h2]

[h3] [장점] [/h3]
- 편의성 : 타이난 이새끼 생각보다 모드들을 많이 차용해줌.
- 컨텐츠 : 이벤트의 다양화, 아노말리때 선보인 지하 컨텐츠를 활용한 곳 [spoiler](지하저장고}[/spoiler], [spoiler]정착민이나 물개가 머리만 내놓고 수영[/spoiler], [spoiler]낚시[/spoiler], [spoiler]외계행성 처들어가서 싸우기[/spoiler] 등 구경할만한 것이 많아짐.

[h2] [단점] [/h2]
- 제 가이드에도 작성해놓았지만 역시나 모드들(예로 Replace Stuff)의 일부만 차용한 탓인지, 조금씩 어설픈 점이 있어 사실상 모드로 완성되는 DLC임.
- 엔딩까지 가는 과정이 생각보다 '노가다'의 느낌이 물씬 풍김.
  [spoiler] 지구에서 새로 추가된 흑요석과 기존 광물들로 우주선만들고, 그 우주선으로 행성가서 광물캐고, 우주선 또 만들고 처들어가서 싸우는 것이 한 루트로 계속 반복됨 [/spoiler]
[hr][/hr]
[h2] 총평 : DLC 자체만으로는 질보다 양이라고 바이오테크까지의 퀄리티는 아니지만 컨텐츠가 많아짐. 사실상 SOS2처럼 외계행성으로 나가는 것에 의의를 두며, 이 DLC로 이용해 새로 추가되는 다양한 모드들의 컨텐츠가 더 기대됨.",2025-07-11 17:13:14
84,True,이게 야스지,2025-07-11 16:58:06
85,True,타이난아 이게 씨발 게임이다 !!!!,2025-07-11 16:16:10
86,True,사전구매를 안열어준게 최고 단점인 DLC,2025-07-11 15:28:13
87,True,"[h2]오늘부로 나는 [b]타이난 실베스터[/b] 지지를 철회한다.[/h2]

오늘부터 지지관계에서 벗어나
[b]타이난 실베스터[/b]와 나는 한몸으로 일체가 된다.
[b]타이난 실베스터[/b]에 대한 공격은 나에 대한 공격으로 간주한다.

세상에 70억 명의 사람들이 [b]림월드[/b]를 즐긴다면, 나는 그들 중 한 명일 것이다.
세상에 1억 명의 사람들이 [b]림월드[/b]를 즐긴다면, 나 또한 그들 중 한 명일 것이다.
세상에 천만 명의 사람들이 [b]림월드[/b]를 즐긴다면, 나는 여전히 그들 중 한 명일 것이다.
세상에 백 명의 사람들이 [b]림월드[/b]를 즐긴다면, 나는 아직도 그들 중 한 명일 것이다.
세상에 한 명의 사람이 [b]림월드[/b]를 즐긴다면, 그 사람은 아마도 나일 것이다.
세상에 단 한 명의 사람도 [b]림월드[/b]를 즐기지 않는다면, 나는 그제서야 이 세상에 없는 것이다.

[b]림월드[/b], 나의 사랑.
[b]림월드[/b], 나의 빛.
[b]림월드[/b], 나의 어둠.
[b]림월드[/b], 나의 삶.
[b]림월드[/b], 나의 기쁨.
[b]림월드[/b], 나의 슬픔.
[b]림월드[/b], 나의 안식.
[b]림월드[/b], 나의 영혼.
[b]림월드[/b], 나.",2025-07-11 15:19:55
88,True,타이난 당장 내 돈을 가져가,2025-07-11 15:02:43
89,True,"I see DLC, 
I press PURCHASE.

Man happy.",2025-07-11 14:21:23
90,True,타이난 신 타이난 신,2025-07-11 14:17:58
91,True,타이난 그는 신이야,2025-07-11 14:16:48
92,True,"""이건 단순한 DLC가 아니라, 또 하나의 림월드입니다.""
리뷰 평점: ★★★★★ (매우 긍정적)

림월드 오딧세이는 제가 지금까지 경험한 림월드 DLC중 가장 완성도 높은 콘텐츠였습니다. 단순히 콘텐츠를 추가하는 수준이 아니라, 게임의 구조 자체를 새로운 방식으로 해석해낸 DLC니다.

가장 인상 깊었던 점은 우주선 시스템입니다. 단순히 변방계지구에서 살아남는 게임이 아니라, 이제는 우주를 누비며 다양한 행성과 정거장을 탐사할 수 있게 되었어요. 우주선 내부의 구조를 직접 설계하고, 다양한 목적지로 향하면서 만나는 예측불허의 사건들은 정말 압도적입니다. ‘정착지’ 개념에만 익숙했던 나에게 이동식 기지라는 개념은 신선한 충격이었습니다.

또 하나 감탄한 부분은 지형과 환경의 다양성입니다. 단순한 바이옴을 넘어서, 용암지대 및 이상 기후 지대, 랜드마크까지, 각 지역이 그 자체로 하나의 이야기와 도전으로 느껴졌습니다. 덕분에 매번 착륙하는 곳마다 새로운 전략과 생존법을 고민하게 되며, 게임의 몰입감이 한층 깊어졌습니다.

기존 림월드의 틀을 유지하면서도 완전히 새로운 경험을 주는 이 DLC는, 림월드 팬이라면 
무조건 경험해봐야 합니다. 타이난의 정성과 상상력이 돋보이는 차원이 다른 DLC입니다.
이거 하나면 5년은 거뜬합니다!",2025-07-11 14:14:01
93,True,사랑해요,2025-07-11 14:11:41
94,True,일단구매,2025-07-11 14:09:39
95,True,섹스는 참아도 림월드는 못참아,2025-07-11 14:08:20
96,True,뭐에요 구매했는데 파일을 주세요,2025-07-11 14:05:36
97,True,타사장 문열어!!!,2025-07-11 14:03:36
98,True,타이난 굿,2025-07-11 14:02:12
99,True,1빠,2025-07-11 14:01:40
100,True,타 이 난,2025-07-11 14:01:11
